"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","DAPI-A","FITC-A","PE-A","V-510_50-A","Time"
140329,49172,187030,112706,24261,262143,48323.4,151.42,141.52,311.85,207.03,59.3837
124553,42037,194179,130929,26724,262143,25926.7,152.09,158.6,284.13,197.65,59.4019
138926,45885,198424,107117,23150,262143,45274.3,146.06,143.96,261.36,202.34,59.4702
136145,47995,185903,117413,25162,262143,60203.1,134.67,222.04,289.08,201,59.4974
143444,54419,172747,78311.8,19776,259519,20953.5,477.04,280.6,213.84,371.18,59.9561
132757,45225,192379,106100,23520,262143,29942.5,127.97,183,239.58,190.28,60.0657
135313,46379,191205,82151.1,16908,262143,44457.2,223.11,217.16,168.3,238.52,60.1009
124954,41959,195167,114840,25122,262143,45771.2,135.34,163.48,302.94,205.69,60.1914
124438,41463,196686,117168,25563,262143,69879.9,168.17,174.46,268.29,210.38,60.6441
119480,37651,207969,121894,27695,262143,46014.6,106.53,140.3,269.28,135.34,61.1681
132593,45253,192023,92629.7,20383,262143,33736,150.75,139.08,225.72,173.53,61.1913
106886,32727,214040,124468,26847,262143,54767.3,80.4,141.52,314.82,130.65,61.8944
135369,48051,184627,110780,24567,262143,31476.7,132.66,125.66,238.59,186.26,61.9115
131199,42462,202494,119652,25484,262143,41096.9,152.09,191.54,336.6,200.33,61.9276
123798,43642,185904,120495,27324,262143,48882,134.67,168.36,282.15,205.02,61.9436
122470,38919,206228,104336,22453,262143,36239.8,152.76,132.98,292.05,171.52,62.5693
115668,38719,195780,99071.3,24081,262143,36607.4,136.68,139.08,295.02,185.59,62.7604
117055,40282,190441,118652,25209,262143,62044.3,160.13,174.46,280.17,211.72,63.2935
131752,46130,187178,111956,24243,262143,36416.6,138.69,187.88,262.35,186.26,64.6705
120251,40643,193903,112458,29292,251607,39252.6,129.98,162.26,285.12,176.88,64.6917
123906,40648,199771,113351,24239,262143,43975.4,134,142.74,310.86,164.82,64.7087
137337,49478,181910,109800,24425,262143,24442,117.25,123.22,260.37,159.46,64.7751
127611,41116,203403,112030,23920,262143,38924.4,132.66,146.4,299.97,184.92,65.0658
148855,52632,185350,69254.5,20632,219982,31943.3,310.88,186.66,213.84,276.71,65.1071
123922,40606,200004,117380,25050,262143,57876,157.45,130.54,282.15,197.65,65.8423
137046,49434,181685,111718,26464,262143,18522.4,103.85,98.82,281.16,131.99,65.9138
121349,39730,200170,120118,25011,262143,43144.2,138.69,153.72,285.12,163.48,66.1491
121388,40839,194796,126010,30425,262143,58638.6,131.32,165.92,299.97,182.91,66.7003
130817,43773,195857,127087,26345,262143,42273.6,128.64,157.38,248.49,188.27,66.7245
138753,50003,181856,112289,26941,262143,38669.9,134.67,154.94,273.24,208.37,66.98
87059.7,28351,201247,48603.6,9393,262143,61175.7,96.48,124.44,129.69,115.91,67.1198
201320,39831,262143,123769,17504,262143,110256,231.82,319.64,307.89,341.7,67.1208
125726,41757,197322,114578,27373,262143,37250.8,133.33,135.42,261.36,191.62,67.9305
117739,38225,201862,116399,27018,262143,52353.3,105.19,134.2,305.91,143.38,68.2775
142296,51468,181190,88245,21048,262143,21894.8,442.2,256.2,207.9,323.61,68.9102
111702,34835,210149,114829,23518,262143,38406.3,118.59,142.74,197.01,165.49,68.9323
132173,46462,186433,127447,30529,262143,36408.5,141.37,191.54,301.95,180.23,69.0762
137326,47722,188588,115358,27412,262143,65287.4,147.4,176.9,282.15,204.35,69.2814
141764,51073,181909,99343.4,22475,262143,28201.2,139.36,156.16,206.91,153.43,69.3055
142910,51814,180758,109866,23399,262143,29961.7,132.66,142.74,262.35,164.82,69.3759
130814,44418,193008,106946,22220,262143,42108.9,105.86,112.24,293.04,136.68,70.081
124872,40802,200569,120817,24322,262143,48476,131.32,136.64,287.1,184.92,70.1937
123620,42065,192596,111934,23352,262143,49744.5,131.99,174.46,277.2,198.32,70.2218
124123,39947,203633,118763,25043,262143,66542.8,135.34,163.48,301.95,175.54,71.5063
134287,46743,188277,109061,22859,262143,49108.2,137.35,173.24,252.45,181.57,71.7477
146046,50367,190030,113476,25643,262143,37411.4,129.98,161.04,224.73,171.52,71.7668
126887,40790,203865,120052,26693,262143,73802.7,93.8,126.88,279.18,131.32,72.9367
135730,44351,200564,97765.9,22113,262143,27294.2,131.99,181.78,276.21,198.32,72.9638
